policy_id,algorithm,availability,budget,history_available,selected_subset,source_model,chosen_model,chosen_subset,chosen_config,uses_history,selected_additional_items,selected_items,development_oof_log_loss,selected_config_json,blocks_json,domain,n,baseline,full,family_contrasts,standardized_critical_value,delta_vs_full,bootstrap_se_vs_full,primary_upper95_vs_full,standardized_upper95_vs_full,delta_vs_benchmark,bootstrap_se_vs_benchmark,primary_upper95_vs_benchmark,standardized_upper95_vs_benchmark,primary_superior_to_benchmark,standardized_superior_to_benchmark,primary_noninferior_margin_0.01,standardized_noninferior_margin_0.01,primary_dual_pass_margin_0.01,standardized_dual_pass_margin_0.01,status
hgb|history_unavailable|budget=22,hgb,history_unavailable,22,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.025102184125525673,0.004981559249246148,0.0480726825216395,0.03883381362101986,0.05226393785787664,0.009841399764589474,0.0752344362539905,0.07939168010139942,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=23,hgb,history_unavailable,23,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.025102184125525673,0.004981559249246148,0.0480726825216395,0.03883381362101986,0.05226393785787664,0.009841399764589474,0.0752344362539905,0.07939168010139942,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=24,hgb,history_unavailable,24,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.025102184125525673,0.004981559249246148,0.0480726825216395,0.03883381362101986,0.05226393785787664,0.009841399764589474,0.0752344362539905,0.07939168010139942,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=25,hgb,history_unavailable,25,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.025102184125525673,0.004981559249246148,0.0480726825216395,0.03883381362101986,0.05226393785787664,0.009841399764589474,0.0752344362539905,0.07939168010139942,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=26,hgb,history_unavailable,26,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.025102184125525673,0.004981559249246148,0.0480726825216395,0.03883381362101986,0.05226393785787664,0.009841399764589474,0.0752344362539905,0.07939168010139942,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=27,hgb,history_unavailable,27,False,D_P_C_K,hgb::D_P_C_K,hgb::D_P_C_K,D_P_C_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,27,27,0.6370776595795395,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""P"", ""C"", ""K""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,-0.006213877280310642,0.005193818647253326,0.0167566211158032,0.008102843602144822,0.020947876452040326,0.008876911123700192,0.0439183748481542,0.04541701322553712,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=28,hgb,history_unavailable,28,False,D_M_P_A_K,hgb::D_M_P_A_K,hgb::D_M_P_A_K,D_M_P_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,28,28,0.6344975802563864,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""A"", ""K""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.011185911680678395,0.0032000860556537438,0.0341564100767923,0.020006924112997523,0.038347665413029364,0.009459099223528373,0.0613181638091432,0.06442159917548823,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=29,hgb,history_unavailable,29,False,D_M_P_C_A_K,hgb::D_M_P_C_A_K,hgb::D_M_P_C_A_K,D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,29,29,0.6317969039258379,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.009996276348219757,0.0030667152134065245,0.0329667747443336,0.018449653086650877,0.037158030080570725,0.009416028071759702,0.0601285284766846,0.06311323854670373,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=30,hgb,history_unavailable,30,False,D_M_P_C_A_K,hgb::D_M_P_C_A_K,hgb::D_M_P_C_A_K,D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,29,29,0.6317969039258379,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",whole,1520,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.756492256429987,0.009996276348219757,0.0030667152134065245,0.0329667747443336,0.018449653086650877,0.037158030080570725,0.009416028071759702,0.0601285284766846,0.06311323854670373,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=00,hgb,history_unavailable,0,False,NONE,hgb::NONE,hgb::NONE,NONE,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",False,0,0,0.6853643289188563,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",[],disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,-0.06360040353177321,0.012475469837213987,-0.0328678390912998,-0.029318858629530264,0.0,0.0,0.0,0.0,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=01,hgb,history_unavailable,1,False,B,hgb::B,hgb::B,B,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",False,1,1,0.6760966845523163,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""B""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,-0.06651656338082235,0.011995496302701428,-0.0357839989403489,-0.03355394550016523,-0.002916159849049138,0.00494440511256013,0.0278164045914242,0.010670650755509442,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=02,hgb,history_unavailable,2,False,B_A,hgb::B_A,hgb::B_A,B_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,2,2,0.6710019459030957,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""B"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,-0.052898802213326435,0.010857950195536462,-0.022166237772853,-0.023062065638944532,0.010701601318446774,0.007473605609612952,0.0414341657589201,0.031238442786600817,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=03,hgb,history_unavailable,3,False,B_M_A,hgb::B_M_A,hgb::B_M_A,B_M_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",False,3,3,0.6681826337714976,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""B"", ""M"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,-0.03536125959952363,0.011527594045431968,-0.0046286951590502,-0.0036843978829025764,0.028239143932249577,0.009461547740428228,0.0589717083727229,0.05423868366426504,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=04,hgb,history_unavailable,4,False,D,hgb::D,hgb::D,D,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,4,4,0.6641680792622449,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,-0.012159414271326052,0.008510851650572603,0.0185731501691473,0.01122769233247541,0.051440989260447156,0.011325353201033367,0.0821735537009205,0.0825621100968621,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=05,hgb,history_unavailable,5,False,D_C,hgb::D_C,hgb::D_C,D_C,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,5,5,0.6579254494910797,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""C""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,-0.02136666876693938,0.008804158548365871,0.009365895673534,0.002826420594869615,0.04223373476483383,0.011185792769636353,0.0729662992053072,0.07297135523950354,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=06,hgb,history_unavailable,6,False,D_B_C,hgb::D_B_C,hgb::D_B_C,D_B_C,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,6,6,0.6529262330125998,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""C""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,-0.020289727730345986,0.00858178245543509,0.0104428367101274,0.0032922907768606798,0.04331067580142722,0.01198344326014979,0.0740432402419006,0.07624017293193752,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=07,hgb,history_unavailable,7,False,D_M_C_A,hgb::D_M_C_A,hgb::D_M_C_A,D_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,7,7,0.650369538146649,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.025546301720560494,0.009681119639194121,0.0562788661610338,0.05214920661677684,0.0891467052523337,0.01443879789126754,0.1198792696928071,0.1288233109996679,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=08,hgb,history_unavailable,8,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.018493615707697364,0.00903587287678385,0.0492261801481707,0.04332343661210997,0.08209401923947057,0.014581947382775025,0.1128265836799439,0.12216398778474995,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=09,hgb,history_unavailable,9,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.018493615707697364,0.00903587287678385,0.0492261801481707,0.04332343661210997,0.08209401923947057,0.014581947382775025,0.1128265836799439,0.12216398778474995,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=10,hgb,history_unavailable,10,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.018493615707697364,0.00903587287678385,0.0492261801481707,0.04332343661210997,0.08209401923947057,0.014581947382775025,0.1128265836799439,0.12216398778474995,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=11,hgb,history_unavailable,11,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.018493615707697364,0.00903587287678385,0.0492261801481707,0.04332343661210997,0.08209401923947057,0.014581947382775025,0.1128265836799439,0.12216398778474995,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=12,hgb,history_unavailable,12,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.018493615707697364,0.00903587287678385,0.0492261801481707,0.04332343661210997,0.08209401923947057,0.014581947382775025,0.1128265836799439,0.12216398778474995,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=13,hgb,history_unavailable,13,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.018493615707697364,0.00903587287678385,0.0492261801481707,0.04332343661210997,0.08209401923947057,0.014581947382775025,0.1128265836799439,0.12216398778474995,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=14,hgb,history_unavailable,14,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.018493615707697364,0.00903587287678385,0.0492261801481707,0.04332343661210997,0.08209401923947057,0.014581947382775025,0.1128265836799439,0.12216398778474995,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=15,hgb,history_unavailable,15,False,D_P,hgb::D_P,hgb::D_P,D_P,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,15,15,0.6465103724542357,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""P""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.0004672644049100727,0.008151664035259487,0.0311998288453834,0.022867353563808958,0.06406766793668328,0.012203368468203815,0.0948002323771566,0.09760150109568921,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=16,hgb,history_unavailable,16,False,D_P_C,hgb::D_P_C,hgb::D_P_C,D_P_C,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,16,16,0.6441902261965382,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""P"", ""C""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,-0.003510501380959319,0.008297854559128546,0.027222063059514,0.019291307077789095,0.06008990215081389,0.012022547215124876,0.0908224665912872,0.09312685367028313,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=17,hgb,history_unavailable,17,False,D_M_P_A,hgb::D_M_P_A,hgb::D_M_P_A,D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,17,17,0.640925623536283,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.019483949255736488,0.006826543395155395,0.0502165136962098,0.0382427180221072,0.0830843527875097,0.013197549281657246,0.1138169172279831,0.11935011144848642,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=18,hgb,history_unavailable,18,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.020507623810945286,0.00693334022426929,0.0512401882514186,0.039559861307588914,0.0841080273427185,0.013139888491119696,0.1148405917831918,0.12021533898681291,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=19,hgb,history_unavailable,19,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.020507623810945286,0.00693334022426929,0.0512401882514186,0.039559861307588914,0.0841080273427185,0.013139888491119696,0.1148405917831918,0.12021533898681291,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=20,hgb,history_unavailable,20,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.020507623810945286,0.00693334022426929,0.0512401882514186,0.039559861307588914,0.0841080273427185,0.013139888491119696,0.1148405917831918,0.12021533898681291,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=21,hgb,history_unavailable,21,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.020507623810945286,0.00693334022426929,0.0512401882514186,0.039559861307588914,0.0841080273427185,0.013139888491119696,0.1148405917831918,0.12021533898681291,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=22,hgb,history_unavailable,22,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.020507623810945286,0.00693334022426929,0.0512401882514186,0.039559861307588914,0.0841080273427185,0.013139888491119696,0.1148405917831918,0.12021533898681291,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=23,hgb,history_unavailable,23,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.020507623810945286,0.00693334022426929,0.0512401882514186,0.039559861307588914,0.0841080273427185,0.013139888491119696,0.1148405917831918,0.12021533898681291,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=24,hgb,history_unavailable,24,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.020507623810945286,0.00693334022426929,0.0512401882514186,0.039559861307588914,0.0841080273427185,0.013139888491119696,0.1148405917831918,0.12021533898681291,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=25,hgb,history_unavailable,25,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.020507623810945286,0.00693334022426929,0.0512401882514186,0.039559861307588914,0.0841080273427185,0.013139888491119696,0.1148405917831918,0.12021533898681291,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=26,hgb,history_unavailable,26,False,D_M_P_C_A,hgb::D_M_P_C_A,hgb::D_M_P_C_A,D_M_P_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,18,18,0.6379512231708448,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.020507623810945286,0.00693334022426929,0.0512401882514186,0.039559861307588914,0.0841080273427185,0.013139888491119696,0.1148405917831918,0.12021533898681291,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=27,hgb,history_unavailable,27,False,D_P_C_K,hgb::D_P_C_K,hgb::D_P_C_K,D_P_C_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,27,27,0.6370776595795395,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""P"", ""C"", ""K""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,-0.01170277903780903,0.0070857858912225045,0.0190297854026643,0.007768366367314303,0.05189762449396418,0.012089085771321034,0.0826301889344375,0.08511741838584369,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=28,hgb,history_unavailable,28,False,D_M_P_A_K,hgb::D_M_P_A_K,hgb::D_M_P_A_K,D_M_P_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,28,28,0.6344975802563864,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""A"", ""K""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.013712140172318588,0.0043130778479129345,0.0444447046127919,0.02556411639761772,0.0773125437040918,0.012627921247062858,0.1080451081445652,0.11201301229581011,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=29,hgb,history_unavailable,29,False,D_M_P_C_A_K,hgb::D_M_P_C_A_K,hgb::D_M_P_C_A_K,D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,29,29,0.6317969039258379,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.011507976668910347,0.004042411141930899,0.0422405411093837,0.022616183484660938,0.07510838020068356,0.01255036387740954,0.1058409446411569,0.10959572764466449,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_unavailable|budget=30,hgb,history_unavailable,30,False,D_M_P_C_A_K,hgb::D_M_P_C_A_K,hgb::D_M_P_C_A_K,D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,29,29,0.6317969039258379,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",disjoint,879,hgb::NONE,hgb::D_B_M_P_C_A_K,31,2.747916138595601,0.011507976668910347,0.004042411141930899,0.0422405411093837,0.022616183484660938,0.07510838020068356,0.01255036387740954,0.1058409446411569,0.10959572764466449,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=00,hgb,history_available,0,True,H,hgb::H,hgb::H,H,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",True,0,0,0.6620826133717034,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""H""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,-0.009985737583641408,0.0069108446681650755,0.0106472037827665,0.008786053253230782,1.583604954491502e-05,1.991546034497497e-05,0.0206487774159528,6.993202101682984e-05,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
